"campaign","group","year","season","unit","subunit","site","factor","proximity","habitat","lon","lat","date","effort_time","datetime","species_latin","rad1","rad2","rad3","rad4","total","comments"
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Near",NA,34.8203,31.41109,2012-06-05,"10 min",NA,"Streptopelia turtur",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Near",NA,34.8203,31.41109,2012-06-05,"10 min",NA,"Pycnonotus xanthopygos",0,1,2,0,3,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.82155,31.43325,2012-06-05,"10 min",NA,"Galerida cristata",1,4,3,1,9,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.82155,31.43325,2012-06-05,"10 min",NA,"Oenanthe hispanica",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.82155,31.43325,2012-06-05,"10 min",NA,"Buteo rufinus",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.82155,31.43325,2012-06-05,"10 min",NA,"Lanius senator",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.82155,31.43325,2012-06-05,"10 min",NA,"Passer domesticus",0,2,2,0,4,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.83745,31.42574,2012-06-05,"10 min",NA,"Galerida cristata",2,7,3,2,14,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.83745,31.42574,2012-06-05,"10 min",NA,"Corvus monedula",0,0,6,9,15,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.83745,31.42574,2012-06-05,"10 min",NA,"Sylvia conspicillata",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.83745,31.42574,2012-06-05,"10 min",NA,"Columba livia (domesticus)",0,0,5,6,11,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.83745,31.42574,2012-06-05,"10 min",NA,"Streptopelia decaocto",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Mediterranean-Desert Transition Zone",NA,"Dvir","Settlements","Far",NA,34.83745,31.42574,2012-06-05,"10 min",NA,"Prinia gracilis",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Rhodopechys obsoletus",1,0,2,0,3,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Passer domesticus",0,4,15,10,29,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Sylvia curruca",2,5,2,0,9,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Sylvia atricapilla",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Prinia gracilis",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Nectarinia osea",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Stigmatopelia senegalensis",0,1,0,6,7,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Streptopelia decaocto",0,0,3,8,11,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Columba livia (domesticus)",0,0,0,10,10,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Pycnonotus xanthopygos",0,0,0,3,3,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Corvus cornix",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93557,30.97936,2012-04-10,"10 min",NA,"Milvus migrans",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Accipiter nisus",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Pycnonotus xanthopygos",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Corvus cornix",1,0,1,2,4,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Streptopelia decaocto",0,2,2,3,7,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Carduelis chloris",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Passer domesticus",2,1,6,3,12,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Rhodopechys obsoletus",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Sylvia curruca",3,2,2,0,7,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Vanellus spinosus",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Nectarinia osea",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Phoenicurus phoenicurus",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.92557,30.98381,2012-04-10,"10 min",NA,"Columba livia (domesticus)",0,0,0,5,5,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Passer domesticus",2,0,2,10,14,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Pycnonotus xanthopygos",0,0,3,0,3,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Corvus cornix",0,2,11,5,18,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Columba livia (domesticus)",0,0,0,6,6,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Stigmatopelia senegalensis",0,0,0,3,3,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Nectarinia osea",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Carduelis chloris",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Galerida cristata",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Near",NA,34.93277,30.99261,2012-04-10,"10 min",NA,"Onychognathus tristramii",0,0,2,2,4,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.93875,30.9751,2012-04-10,"10 min",NA,"Sylvia curruca",0,1,3,0,4,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.93875,30.9751,2012-04-10,"10 min",NA,"Ammomanes deserti",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.93875,30.9751,2012-04-10,"10 min",NA,"Carduelis chloris",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.9266,30.97748,2012-04-10,"10 min",NA,"Pterocles orientalis",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.9266,30.97748,2012-04-10,"10 min",NA,"Ammomanes deserti",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.9266,30.97748,2012-04-10,"10 min",NA,"Galerida cristata",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.9266,30.97748,2012-04-10,"10 min",NA,"Buteo buteo",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.9266,30.97748,2012-04-10,"10 min",NA,"Corvus cornix",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.9266,30.97748,2012-04-10,"10 min",NA,"Passer domesticus",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.91362,31.00183,2012-04-10,"10 min",NA,"Ammomanes deserti",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.91362,31.00183,2012-04-10,"10 min",NA,"Alectoris chukar",14,0,0,0,14,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.91362,31.00183,2012-04-10,"10 min",NA,"Hirundo obsoleta",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.91362,31.00183,2012-04-10,"10 min",NA,"Corvus ruficollis",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Yeruham","Settlements","Far",NA,34.91362,31.00183,2012-04-10,"10 min",NA,"Galerida cristata",0,0,1,1,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Galerida cristata",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Corvus cornix",0,1,2,5,8,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Carduelis chloris",0,0,0,2,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Vanellus spinosus",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Columba livia (domesticus)",0,0,0,3,3,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Passer domesticus",0,0,0,5,5,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Streptopelia decaocto",0,0,0,5,5,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Accipiter brevipes",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Phylloscopus orientalis",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.70565,30.96111,2012-04-17,"10 min",NA,"Rhodopechys obsoletus",0,0,0,2,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Passer domesticus",0,0,0,3,3,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Carduelis chloris",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Turdoides squamiceps",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Stigmatopelia senegalensis",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Nectarinia osea",0,0,1,1,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Corvus cornix",0,0,0,2,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Pycnonotus xanthopygos",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Emberiza hortulana",0,1,1,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Streptopelia decaocto",0,0,2,2,4,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Hirundo rustica",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Sylvia curruca",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Galerida cristata",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69955,30.95978,2012-04-17,"10 min",NA,"Onychognathus tristramii",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Passer domesticus",7,8,12,5,32,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Galerida cristata",0,0,2,2,4,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Sylvia atricapilla",0,1,1,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Streptopelia decaocto",0,0,0,3,3,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Nectarinia osea",0,0,4,0,4,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Corvus cornix",0,0,0,2,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Carduelis chloris",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Lanius meridionalis",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Sylvia curruca",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Pycnonotus xanthopygos",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Stigmatopelia senegalensis",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Near",NA,34.69639,30.96734,2012-04-17,"10 min",NA,"Columba livia (domesticus)",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Alectoris chukar",0,0,11,0,11,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Streptopelia decaocto",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Anthus campestris",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Upupa epops",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Pterocles orientalis",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Ammomanes deserti",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Passer domesticus",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Oenanthe isabellina",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Corvus cornix",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Nectarinia osea",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.6957,30.94733,2012-04-17,"10 min",NA,"Falco tinnunculus",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.7143,30.96028,2012-04-17,"10 min",NA,"Streptopelia decaocto",0,0,0,5,5,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.7143,30.96028,2012-04-17,"10 min",NA,"Streptopelia turtur",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.7143,30.96028,2012-04-17,"10 min",NA,"Galerida cristata",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.7143,30.96028,2012-04-17,"10 min",NA,"Lanius meridionalis",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.7143,30.96028,2012-04-17,"10 min",NA,"Emberiza hortulana",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.7143,30.96028,2012-04-17,"10 min",NA,"Sylvia curruca",1,0,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Streptopelia decaocto",0,2,0,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Streptopelia turtur",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Columba livia (domesticus)",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Burhinus oedicnemus",0,0,0,2,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Pterocles senegallus",0,0,0,10,10,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Lanius meridionalis",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Galerida cristata",0,0,2,2,4,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Nectarinia osea",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Ashalim","Settlements","Far",NA,34.693,30.97481,2012-04-17,"10 min",NA,"Emberiza hortulana",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Far",NA,34.78566,30.99476,2012-04-17,"10 min",NA,"Corvus cornix",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Far",NA,34.78566,30.99476,2012-04-17,"10 min",NA,"Ammomanes deserti",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Far",NA,34.78566,30.99476,2012-04-17,"10 min",NA,"Galerida cristata",0,1,0,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Far",NA,34.79425,31.00085,2012-04-17,"10 min",NA,"Oenanthe isabellina",0,0,1,0,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Far",NA,34.79425,31.00085,2012-04-17,"10 min",NA,"Corvus cornix",0,0,1,1,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Far",NA,34.79425,31.00085,2012-04-17,"10 min",NA,"Galerida cristata",0,0,0,1,1,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Far",NA,34.79425,31.00085,2012-04-17,"10 min",NA,"Streptopelia decaocto",0,0,0,3,3,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Near",NA,34.78439,31.01062,2012-04-17,"10 min",NA,"Passer domesticus",10,10,30,0,50,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Near",NA,34.78439,31.01062,2012-04-17,"10 min",NA,"Stigmatopelia senegalensis",0,0,10,0,10,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Near",NA,34.78439,31.01062,2012-04-17,"10 min",NA,"Sylvia curruca",2,0,0,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Near",NA,34.78439,31.01062,2012-04-17,"10 min",NA,"Corvus cornix",0,0,2,0,2,NA
"T0","Birds",2012,"Spring","Negev Highlands",NA,"Mashabei Sadeh","Settlements","Near",NA,34.78439,31.01062,2012-04-17,"10 min",NA,"Pycnonotus xanthopygos",2,1,0,0,3,NA
